housing,stator_yoke,stator_tooth,stator_coil_active,rotor_outer,rotor_inner,pm,shaft,loss,output_1_loss,output_2_loss,output_3_loss,output_1_mae,output_1_mae_pm,output_1_all_max_ae,output_1_pm_max_ae
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009340983815491,0.0009340983815491,0.4486583769321441,0.0001483010419178,1.3061143159866333,1.3061143159866333,10.293302536010742,10.293302536010742
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0001536942872917,0.0001536942872917,0.1932920962572097,0.0451130270957946,0.5365673303604126,0.6569204330444336,10.61504077911377,3.1463325023651123
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0001695669488981,0.0001695669488981,0.0574920438230037,0.0025417152792215,0.5744967460632324,0.6393097043037415,3.7966971397399902,3.2045722007751465
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0001643584982957,0.0001643584982957,0.0496741309762001,0.000984207727015,0.4823991060256958,0.6286366581916809,4.477316856384277,3.754661798477173
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.625464448006824e-05,6.625464448006824e-05,0.0232884380966424,0.0012362226843833,0.3691087961196899,0.4199134409427643,2.7303454875946045,2.06057357788086
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.598341810284182e-05,8.598341810284182e-05,0.030136426910758,0.1845844984054565,0.4278998076915741,0.4796951115131378,8.980224609375,2.022478580474853
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.658717782353051e-05,5.658717782353051e-05,0.0563590228557586,0.0036758687347173,0.3186789751052856,0.4152032136917114,4.627944469451904,2.211569309234619
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00011196453851880506,0.00011196453851880506,0.006816565990447998,0.004600715823471546,0.43572622537612915,0.44296994805336,6.636966705322266,1.8736674785614014
